
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06415397191789753
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.7e-02, C-C-Sep=0.15 Jf=5.9e-02, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=4.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.0, curvature=[4.1, 4.3, 4.6, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun#28 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258234207762, 0.011692501294484823, 0.0013085883190722047, 0.000918983389155236, 0.005726590776553256, 0.03627152455570735, 0.16726984079002036, -0.11290502924980728, -0.014675227439866389, -0.0019151280883928058, 0.0001609186380756965, 0.0017717055984784189, 0.0028962585182548115, 0.004686358031472632, 0.02834582766863802, 0.008666260394482405, -0.0012217417822952248, -1.6593524060691312e-05, 0.00017002382606108636, 4.9067242792912866e-05, -0.0018092174656231792, -0.0029531523175438832, -0.0007347110964994656, 0.00047590976784668066, -0.13124285537133135, -0.010501610425121695, -0.0006794163745485516, 0.0006314745329330189, 0.00612306775762535, 0.041153862589899635, 0.2186407128383447, 0.07692519738769822, 0.01551246574269962, 0.0016281279242341587, 0.00017004038695947314, 0.001813835939765814, 0.0034567827607931713, 0.002541422239080846, -0.015855278390565126, -0.0021294435442912847, -0.00019091554074337819, -4.250749078552628e-05, 0.00018570645094399585, -0.00028586659615829977, -0.0013199032439435419, 0.0015577168920994462, 0.0012132330392637467, -0.00026703984562787523
 Quasisymmetry objective=2.1817396602125322e-05
 aspect=6.000061061287463
 mean iota=0.4199947163875619

fun#29 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258249643665, 0.011692501613741413, 0.0013085886973924475, 0.000918983101794086, 0.005726591213398129, 0.03627152459772695, 0.16726984077493498, -0.11290502923974595, -0.014675227099401854, -0.0019151282847254154, 0.000160918383845432, 0.0017717054399824645, 0.0028962585773566465, 0.004686358110102433, 0.02834582775585792, 0.008666260375802357, -0.0012217417577085683, -1.6593651005698908e-05, 0.00017002339593945063, 4.906737641466024e-05, -0.0018092171581276014, -0.0029531523128888005, -0.0007347105836159558, 0.00047590981947922124, -0.1312428552812804, -0.010501610397965721, -0.0006794162119285911, 0.000631474237693815, 0.006123066443828537, 0.04115386197272838, 0.21864071228387674, 0.07692519733802428, 0.015512466020193344, 0.0016281279745600148, 0.0001700398748957773, 0.0018138356425840471, 0.003456782834952462, 0.002541422274689336, -0.015855278361116068, -0.0021294434829572818, -0.0001909157853168242, -4.250733720837294e-05, 0.0001857058685313652, -0.00028586683074665475, -0.0013199032161323656, 0.0015577165178040189, 0.0012132330025242922, -0.00026703999711413925
 Quasisymmetry objective=2.280391164743322e-05
 aspect=6.000061071843641
 mean iota=0.419994769011423

fun#30 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258234214593, 0.011692501294626106, 0.0013085883192396242, 0.0009189833890280688, 0.005726590776746574, 0.036271524555725944, 0.1672698407900137, -0.11290502924980282, -0.014675227439715721, -0.0019151280884796896, 0.0001609186379631909, 0.001771705598408279, 0.002896258518280966, 0.0046863580315074285, 0.028345827668676618, 0.00866626039447414, -0.0012217417822843444, -1.659352411686882e-05, 0.00017002382587074283, 4.9067242852045056e-05, -0.0018092174654871019, -0.0029531523175418233, -0.0007347110962724971, 0.00047590976786952984, -0.1312428553712915, -0.010501610425109676, -0.0006794163744765867, 0.0006314745328023654, 0.0061230677570439495, 0.04115386258962652, 0.21864071283809933, 0.07692519738767624, 0.015512465742822421, 0.0016281279242564295, 0.00017004038673286743, 0.001813835939634301, 0.0034567827608259897, 0.0025414222390966043, -0.01585527839055209, -0.0021294435442641424, -0.0001909155408516103, -4.250749071756313e-05, 0.00018570645068625833, -0.00028586659626211316, -0.0013199032439312347, 0.0015577168919338076, 0.0012132330392474883, -0.0002670398456949131
 Quasisymmetry objective=2.1817396602251025e-05
 aspect=6.000061061292154
 mean iota=0.41999471638802033

fun#31 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650025824439778, 0.011692501505242208, 0.0013085885688204875, 0.0009189831994536401, 0.0057265910649366, 0.03627152458344661, 0.16726984078006174, -0.11290502924316528, -0.014675227215108569, -0.0019151282180018686, 0.00016091847024547003, 0.0017717054938472415, 0.0028962585572709153, 0.004686358083380132, 0.028345827726216275, 0.008666260382150763, -0.0012217417660643323, -1.6593607863496678e-05, 0.00017002354211608997, 4.906733100337108e-05, -0.0018092172626298316, -0.0029531523144708284, -0.0007347107579191799, 0.0004759098019319262, -0.13124285531188418, -0.010501610407194665, -0.0006794162671949096, 0.0006314743380307222, 0.006123066890321777, 0.041153862182473744, 0.21864071247231243, 0.07692519735490594, 0.015512465925887231, 0.0016281279574567958, 0.00017004004892038794, 0.0018138357435811333, 0.0034567828097494613, 0.002541422262587807, -0.015855278371124316, -0.0021294435038016145, -0.0001909157021986515, -4.2507389401497604e-05, 0.00018570606646402886, -0.00028586675102191064, -0.001319903225583981, 0.0015577166450081472, 0.0012132330150101788, -0.0002670399456316024
 Quasisymmetry objective=2.280391254230167e-05
 aspect=6.000061068256106
 mean iota=0.41999476871460567

fun#32 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258234217569, 0.011692501294687628, 0.0013085883193125285, 0.0009189833889726928, 0.005726590776830757, 0.03627152455573404, 0.16726984079001078, -0.11290502924980088, -0.014675227439650112, -0.001915128088517524, 0.00016091863791419938, 0.001771705598377736, 0.0028962585182923553, 0.00468635803152258, 0.028345827668693428, 0.00866626039447054, -0.0012217417822796065, -1.6593524141331796e-05, 0.00017002382578785611, 4.9067242877794675e-05, -0.001809217465427846, -0.002953152317540926, -0.0007347110961736618, 0.0004759097678794797, -0.13124285537127414, -0.010501610425104443, -0.000679416374445249, 0.0006314745327454713, 0.0061230677567907735, 0.04115386258950759, 0.21864071283799247, 0.07692519738766666, 0.015512465742875896, 0.0016281279242661277, 0.00017004038663419004, 0.0018138359395770325, 0.0034567827608402804, 0.002541422239103466, -0.01585527839054642, -0.0021294435442523233, -0.0001909155408987409, -4.2507490687968e-05, 0.00018570645057402433, -0.00028586659630731957, -0.0013199032439258753, 0.001557716891861679, 0.0012132330392404084, -0.0002670398457241053
 Quasisymmetry objective=2.181739660254506e-05
 aspect=6.000061061294168
 mean iota=0.4199947163889886

fun#33 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258240936508, 0.01169250143365365, 0.0013085884839877816, 0.000918983263890118, 0.005726590966980613, 0.036271524574024334, 0.16726984078344442, -0.11290502924542138, -0.014675227291452694, -0.0019151281739771915, 0.000160918527252838, 0.0017717055293876096, 0.0028962585440182047, 0.004686358065748564, 0.028345827706658507, 0.008666260386339487, -0.0012217417715775255, -1.6593579397960618e-05, 0.00017002363856449045, 4.9067301040675105e-05, -0.0018092173315811563, -0.0029531523155146614, -0.0007347108729257037, 0.0004759097903540944, -0.13124285533207677, -0.01050161041328399, -0.0006794163036600249, 0.0006314744042337369, 0.006123067184921236, 0.04115386232086525, 0.21864071259664364, 0.07692519736604458, 0.015512465863663377, 0.0016281279461719685, 0.00017004016374308066, 0.0018138358102197391, 0.00345678279312034, 0.0025414222546031313, -0.015855278377727832, -0.0021294435175548553, -0.00019091564735668187, -4.2507423838897537e-05, 0.00018570619706142732, -0.00028586669841894964, -0.001319903231820225, 0.0015577167289383478, 0.0012132330232484567, -0.0002670399116630534
 Quasisymmetry objective=2.280391313291156e-05
 aspect=6.000061065889066
 mean iota=0.41999476851923423

fun#34 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258234218865, 0.01169250129471442, 0.001308588319344279, 0.0009189833889485762, 0.005726590776867419, 0.036271524555737567, 0.16726984079000953, -0.11290502924980005, -0.01467522743962154, -0.001915128088534001, 0.00016091863789286325, 0.0017717055983644343, 0.0028962585182973153, 0.004686358031529179, 0.028345827668700748, 0.008666260394468972, -0.001221741782277543, -1.6593524151985583e-05, 0.0001700238257517584, 4.906724288900881e-05, -0.0018092174654020395, -0.0029531523175405352, -0.0007347110961306183, 0.0004759097678838129, -0.13124285537126656, -0.010501610425102163, -0.0006794163744316012, 0.0006314745327206934, 0.0061230677566805145, 0.04115386258945579, 0.21864071283794595, 0.0769251973876625, 0.015512465742899184, 0.0016281279242703513, 0.0001700403865912154, 0.0018138359395520917, 0.003456782760846504, 0.0025414222391064545, -0.015855278390543945, -0.0021294435442471755, -0.00019091554091926657, -4.2507490675079125e-05, 0.00018570645052514567, -0.00028586659632700727, -0.0013199032439235412, 0.0015577168918302665, 0.001213233039237325, -0.0002670398457368187
 Quasisymmetry objective=2.1817396605227743e-05
 aspect=6.000061061295064
 mean iota=0.4199947163871178

fun#35 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.1650025823865251, 0.011692501386414313, 0.0013085884280089907, 0.0009189833064099938, 0.005726590902342127, 0.036271524567806836, 0.16726984078567655, -0.11290502924691014, -0.014675227341830101, -0.0019151281449265067, 0.00016091856487044658, 0.0017717055528397299, 0.0028962585352731024, 0.0046863580541139736, 0.028345827693752868, 0.008666260389103512, -0.0012217417752155315, -1.6593560614329107e-05, 0.00017002370220816157, 4.906728126910856e-05, -0.0018092173770802567, -0.0029531523162034585, -0.0007347109488153746, 0.0004759097827141987, -0.1312428553454013, -0.010501610417302168, -0.0006794163277223609, 0.0006314744479193022, 0.00612306737931939, 0.041153862412186035, 0.21864071267868643, 0.07692519737339468, 0.01551246582260355, 0.0016281279387254186, 0.00017004023951144647, 0.0018138358541927389, 0.0034567827821472357, 0.0025414222493342613, -0.01585527838208531, -0.002129443526630244, -0.0001909156111679607, -4.250744656319928e-05, 0.00018570628323909155, -0.00028586666370768925, -0.0013199032359353525, 0.0015577167843216003, 0.001213233028684672, -0.0002670398892481336
 Quasisymmetry objective=2.181739755297495e-05
 aspect=6.0000610643270615
 mean iota=0.4199947166374199

fun#36 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258240159948, 0.011692501417592276, 0.0013085884649549925, 0.0009189832783468758, 0.005726590945003528, 0.03627152457191039, 0.16726984078420334, -0.11290502924592756, -0.014675227308581012, -0.0019151281640999588, 0.00016091854004282493, 0.0017717055373613305, 0.00289625854104487, 0.004686358061792803, 0.02834582770227059, 0.008666260387279256, -0.0012217417728144476, -1.6593573011525905e-05, 0.00017002366020333863, 4.906729431834248e-05, -0.0018092173470508504, -0.0029531523157488525, -0.0007347108987281918, 0.0004759097877565298, -0.1312428553366071, -0.010501610414650172, -0.0006794163118412191, 0.0006314744190868291, 0.006123067251016609, 0.041153862351914317, 0.21864071262453819, 0.07692519736854361, 0.015512465849703037, 0.0016281279436401416, 0.00017004018950432504, 0.001813835825170559, 0.0034567827893894846, 0.0025414222528117154, -0.015855278379209373, -0.0021294435206404877, -0.00019091563505251667, -4.250743156516013e-05, 0.00018570622636183317, -0.00028586668661712114, -0.0013199032332193684, 0.0015577167477686536, 0.00121323302509677, -0.0002670399040419806
 Quasisymmetry objective=2.2803913266734496e-05
 aspect=6.000061065357992
 mean iota=0.4199947684765794

fun#37 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258238652574, 0.01169250138641566, 0.0013085884280105897, 0.0009189833064087792, 0.005726590902343973, 0.036271524567807016, 0.1672698407856765, -0.1129050292469101, -0.014675227341828662, -0.0019151281449273365, 0.00016091856486937205, 0.00177170555283906, 0.002896258535273352, 0.004686358054114306, 0.028345827693753236, 0.008666260389103432, -0.0012217417752154276, -1.6593560614865662e-05, 0.00017002370220634358, 4.9067281269673334e-05, -0.001809217377078957, -0.002953152316203439, -0.0007347109488132069, 0.00047590978271441693, -0.13124285534540092, -0.010501610417302054, -0.0006794163277216735, 0.0006314744479180542, 0.0061230673793138376, 0.041153862412183426, 0.21864071267868407, 0.07692519737339447, 0.015512465822604724, 0.0016281279387256313, 0.00017004023950928216, 0.001813835854191483, 0.0034567827821475492, 0.002541422249334412, -0.015855278382085187, -0.0021294435266299852, -0.0001909156111689944, -4.250744656255016e-05, 0.0001857062832366299, -0.00028586666370868075, -0.001319903235935235, 0.0015577167843200182, 0.0012132330286845168, -0.00026703988924877385
 Quasisymmetry objective=2.1817397553762837e-05
 aspect=6.0000610643271415
 mean iota=0.41999471663818944

fun#38 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258239647442, 0.011692501406992227, 0.0013085884523938956, 0.000918983287887923, 0.005726590930499279, 0.03627152457051524, 0.16726984078470422, -0.11290502924626163, -0.014675227319885213, -0.0019151281575812671, 0.00016091854848385094, 0.0017717055426237586, 0.002896258539082554, 0.004686358059182114, 0.02834582769937469, 0.008666260387899475, -0.0012217417736307807, -1.659356879666142e-05, 0.0001700236744843603, 4.906728988179497e-05, -0.0018092173572604067, -0.002953152315903412, -0.000734710915757097, 0.00047590978604221146, -0.131242855339597, -0.010501610415551811, -0.0006794163172405736, 0.0006314744288894456, 0.006123067294637666, 0.041153862372405814, 0.2186407126429478, 0.0769251973701929, 0.01551246584048961, 0.0016281279419692082, 0.00017004020650601047, 0.001813835835037673, 0.0034567827869272268, 0.0025414222516294323, -0.01585527838018715, -0.002129443522676917, -0.0001909156269321191, -4.250743666427274e-05, 0.00018570624569926405, -0.0002858666788282514, -0.001319903234142763, 0.0015577167601961176, 0.0012132330263166038, -0.00026703989901229034
 Quasisymmetry objective=2.2803913355125345e-05
 aspect=6.000061065007508
 mean iota=0.41999476844672584

fun#39 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258238652601, 0.011692501386416249, 0.0013085884280112862, 0.0009189833064082502, 0.005726590902344778, 0.03627152456780709, 0.16726984078567647, -0.11290502924691007, -0.014675227341828035, -0.001915128144927698, 0.00016091856486890398, 0.0017717055528387682, 0.002896258535273461, 0.004686358054114451, 0.0283458276937534, 0.008666260389103399, -0.0012217417752153823, -1.6593560615099375e-05, 0.0001700237022055517, 4.9067281269919346e-05, -0.0018092173770783908, -0.0029531523162034303, -0.0007347109488122627, 0.00047590978271451197, -0.13124285534540076, -0.010501610417302005, -0.0006794163277213742, 0.0006314744479175107, 0.0061230673793114185, 0.04115386241218229, 0.21864071267868307, 0.07692519737339437, 0.015512465822605235, 0.0016281279387257242, 0.0001700402395083394, 0.0018138358541909356, 0.003456782782147686, 0.0025414222493344773, -0.01585527838208513, -0.002129443526629872, -0.0001909156111694447, -4.2507446562267414e-05, 0.00018570628323555762, -0.00028586666370911264, -0.0013199032359351838, 0.001557716784319329, 0.001213233028684449, -0.00026703988924905276
 Quasisymmetry objective=2.1817397552695162e-05
 aspect=6.000061064327188
 mean iota=0.419994716639301

fun#40 - J=2.8e-03, Jf=2.3e-07, ⟨B·n⟩=5.7e-05, , C-C-Sep=0.11
Jf=2.3e-07, J_length=2.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00
 Coil lengths=sum([5.5, 5.5, 5.4, 5.5])=21.9, curvature=[4.7, 5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.16500258238652632, 0.011692501386416837, 0.0013085884280119827, 0.0009189833064077211, 0.005726590902345582, 0.03627152456780717, 0.16726984078567644, -0.11290502924691005, -0.01467522734182741, -0.0019151281449280595, 0.00016091856486843595, 0.0017717055528384765, 0.00289625853527357, 0.0046863580541145955, 0.02834582769375356, 0.008666260389103364, -0.001221741775215337, -1.659356061533308e-05, 0.00017002370220475986, 4.906728127016534e-05, -0.0018092173770778248, -0.0029531523162034216, -0.0007347109488113184, 0.00047590978271460705, -0.1312428553454006, -0.010501610417301955, -0.0006794163277210747, 0.0006314744479169671, 0.006123067379309, 0.04115386241218116, 0.21864071267868204, 0.07692519737339429, 0.015512465822605745, 0.0016281279387258167, 0.0001700402395073967, 0.0018138358541903885, 0.0034567827821478225, 0.002541422249334543, -0.015855278382085076, -0.0021294435266297593, -0.00019091561116989494, -4.250744656198468e-05, 0.00018570628323448543, -0.00028586666370954454, -0.0013199032359351326, 0.00155771678431864, 0.0012132330286843815, -0.0002670398892493316
