
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
 surface dofs=0.03891410840402849, 0.0029323769549692907, -0.000434065011549262, -0.0005226636019933223, -0.0007938983715901914, 0.014736081213761023, 0.18308912857963647, -0.07905992720547865, -8.247791597049989e-05, 0.00020214232452663169, -0.0006159475694332174, -0.0028618082086623083, 0.0018146555422732457, 0.018644727112193425, 0.035538590054179905, 0.0009493863144709424, 9.767791797408265e-06, -0.00019424061589522074, -0.0008045190857448188, -7.901464379313317e-05, 0.003250990067754768, -0.00522899315907794, 0.0013878639075558185, 0.00019819377192084839, -0.03896581111438834, 0.0018950537188667908, 0.0007695668828261574, -0.0007249290911665604, -0.002890001733821205, 0.010043313118079905, 0.1877645714069899, 0.054834359979969965, 0.004342496161009724, 0.0003550981061523938, -0.0007108626297761598, -0.0027115236403620997, 0.0021957101458454694, 0.018143635121468143, -0.020759770384887993, 0.0006102851398585132, 7.322052320485289e-06, -0.00022415626842512765, -0.0005257229133106558, 0.00081851287422621, 0.0019001479638342846, 0.0005153739473598791, 0.0014821395368826975, -0.00039184421308621905
 Quasisymmetry objective=0.003567784496472201
 aspect=6.000575418806535
 mean iota=0.4198080428413272

fun#303 - J=1.0e-02, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.3e-08, J_CURVATURE=0.0e+00, J_MSC=9.3e-09, J_ALS=9.1e-08, J_LENGTH_PENALTY=2.9e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.6, 4.1, 4.0, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03889166604491086, 0.002927986970736773, -0.0004342301494939995, -0.0005209961720935859, -0.0007940498514029858, 0.014756254247340376, 0.1830794374838047, -0.07905340034892394, -9.136786153910248e-05, 0.0001971057866922498, -0.0006149733325188489, -0.0028614828455185174, 0.0018155371962908493, 0.018632630254600942, 0.03552399350053765, 0.0009562370067294031, 7.5894248576026694e-06, -0.00019402622905535802, -0.0008046672926186332, -8.005547457020824e-05, 0.0032464860338765637, -0.005229719558449551, 0.0013903563617338195, 0.00019941205251000106, -0.03900818334305463, 0.0018926189811809947, 0.0007671389780602504, -0.0007212194410676897, -0.002895441942853774, 0.010025702516189412, 0.18776638753595182, 0.05483910211993125, 0.004339574035918717, 0.0003563521470386842, -0.0007098007449838457, -0.0027133829218780165, 0.002197664845043783, 0.01813790727416596, -0.02076125927991153, 0.0006159622717560269, 6.759920534631609e-06, -0.00022366185068215146, -0.0005268805505185588, 0.0008184054981104685, 0.0018967860038993569, 0.0005135753617558277, 0.001481853455244094, -0.00039175349361388143
 Quasisymmetry objective=0.003569787895244106
 aspect=6.0007011249925934
 mean iota=0.4197862333116432

fun#304 - J=9.9e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.2e-08, J_CURVATURE=0.0e+00, J_MSC=8.4e-09, J_ALS=9.1e-08, J_LENGTH_PENALTY=2.6e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.6, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03891111080225711, 0.002917731549834794, -0.000431737575569807, -0.0005180150416825123, -0.0007939524784715587, 0.014773086100551587, 0.18308178979128786, -0.07905956865390901, -9.944933130894057e-05, 0.00019144456334694148, -0.0006143755027425687, -0.0028571671488768634, 0.001810040398882906, 0.018628228011440637, 0.035506087099146565, 0.0009670402495534678, 4.022090257315495e-06, -0.00019529835925561067, -0.0008045950305589377, -7.61402694610161e-05, 0.00324541570389947, -0.0052301076009758675, 0.0013884744356495774, 0.0002014361600062886, -0.03905740609616074, 0.0018851519712002622, 0.0007651735967321592, -0.0007199088517015058, -0.0028999125646881484, 0.010013536459178305, 0.18777316930058816, 0.0548495020226185, 0.004337160900233057, 0.000353515262586936, -0.0007106255814612681, -0.002711590646915736, 0.002200379623675803, 0.01812906638020366, -0.020762127907961045, 0.0006166013902570966, 5.204500606389564e-06, -0.00022505561778879505, -0.0005275598690105707, 0.0008171329861807965, 0.0018903290844387416, 0.0005168672121381864, 0.001479942211584048, -0.0003932165719778292
 Quasisymmetry objective=0.0035821118420676134
 aspect=6.000618168458162
 mean iota=0.41977685792987895

fun#305 - J=9.9e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.2e-08, J_CURVATURE=0.0e+00, J_MSC=7.7e-09, J_ALS=9.1e-08, J_LENGTH_PENALTY=2.4e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.6, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03892999626156818, 0.002912448028745887, -0.00043338727839432065, -0.0005177270397134211, -0.0007938188509877843, 0.014782513268387037, 0.183081109982151, -0.0790631267222203, -0.00010455694359093159, 0.000190749205234086, -0.000613300948344487, -0.0028560440709832183, 0.0018096959340671154, 0.01862308358864905, 0.035491670707484685, 0.0009698545496998169, 2.755955805465687e-06, -0.00019480572058294755, -0.000803077447725908, -7.60501177492795e-05, 0.003243896037351115, -0.005229712658626007, 0.0013891088417025482, 0.00020170030832480413, -0.03906575820661996, 0.001879242474954044, 0.0007649683920469683, -0.0007201418560835446, -0.002898242943278225, 0.010008798516281591, 0.18777627634459942, 0.05485508369978033, 0.0043326959933290545, 0.0003542952520829897, -0.0007087479053314271, -0.002710390079832333, 0.0021996212260166903, 0.018127412033608792, -0.020764010032517093, 0.0006181322789004699, 5.845860233058843e-06, -0.00022447109743484935, -0.0005275902031974402, 0.0008162889579365397, 0.001887053875489122, 0.0005152605836469404, 0.0014790260953946462, -0.00039433240190508886
 Quasisymmetry objective=0.003579127351029284
 aspect=6.000606387928825
 mean iota=0.4197703748690087

fun#306 - J=9.9e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.2e-08, J_CURVATURE=0.0e+00, J_MSC=8.0e-09, J_ALS=9.1e-08, J_LENGTH_PENALTY=2.2e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03895467145657897, 0.002897795030537417, -0.0004278505494926513, -0.0005154818960815611, -0.0007932219184256476, 0.01480198359526751, 0.1830609313823398, -0.07905591054219827, -0.0001152424045243037, 0.00018456577898020383, -0.0006138719962509717, -0.00285005903697444, 0.001807834313388459, 0.018615478929721933, 0.03547520005321982, 0.000979975443333112, -3.1831604343625086e-06, -0.0001949776533596695, -0.0008033905000925082, -7.579322791070864e-05, 0.0032407302782087653, -0.005233091885980298, 0.0013900180077197925, 0.0002047212667067439, -0.039070041100042856, 0.001873061380327311, 0.0007631307771954028, -0.0007176124853059298, -0.002904708266444951, 0.009994728403631532, 0.18777682124461756, 0.054861531085122844, 0.004331426622061213, 0.0003535983277110209, -0.0007079866813168167, -0.002710223862452739, 0.00220200172747752, 0.01812106271714053, -0.020765995629214898, 0.0006228966703624014, 7.5485782104429105e-06, -0.00022436362623511804, -0.0005281672845050419, 0.0008134603105302558, 0.0018804200911430985, 0.0005166050789207593, 0.0014778594637797889, -0.00039623160593770554
 Quasisymmetry objective=0.0035828986306485336
 aspect=6.000970104967832
 mean iota=0.4197600534036226

fun#307 - J=9.9e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.1e-08, J_CURVATURE=0.0e+00, J_MSC=7.7e-09, J_ALS=9.1e-08, J_LENGTH_PENALTY=2.2e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03896372633283457, 0.0028894496199534554, -0.00042894507106429054, -0.0005132272627901924, -0.0007934132117259824, 0.014810373176133537, 0.18306124285459294, -0.07905647856911023, -0.00011736539284402292, 0.00018135179251486583, -0.0006135392172900629, -0.0028496136840526283, 0.0018070372079980938, 0.01860948279790258, 0.03546273134661335, 0.00098435958089092, -3.99313437915978e-06, -0.00019546706329735442, -0.000803135858017066, -7.62375819336809e-05, 0.003239918750170704, -0.005233610881732397, 0.0013903884166941835, 0.00020609546642702317, -0.0390807807973088, 0.0018751958805299511, 0.0007630156803573627, -0.0007176610165097991, -0.002908511471475001, 0.009985555955569169, 0.18777253407054148, 0.05486620069032195, 0.004328581520915331, 0.00035378996837592613, -0.0007077914358201077, -0.002711224990603573, 0.0022029636689973086, 0.01811802400096281, -0.020764560664287442, 0.0006247958225464005, 8.650991980788409e-06, -0.000224161467401575, -0.0005279239488081504, 0.0008120767528745256, 0.0018779597229946344, 0.0005161515183326555, 0.0014784572641638463, -0.0003964320444045908
 Quasisymmetry objective=0.0035868797440229347
 aspect=6.001040552761882
 mean iota=0.419762618160127

fun#308 - J=9.9e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.1e-08, J_CURVATURE=0.0e+00, J_MSC=7.8e-09, J_ALS=9.0e-08, J_LENGTH_PENALTY=2.2e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.038970539007049824, 0.0028806496524619767, -0.0004300811236700599, -0.0005139109341782719, -0.0007940053575150574, 0.014815802953801251, 0.1830550845869888, -0.07905121670902195, -0.00011787982224029301, 0.0001792630307052867, -0.0006122707531770287, -0.0028475191511111546, 0.0018052588881003128, 0.01860229027538017, 0.03545008070126209, 0.0009864917824792471, -3.901186837933937e-06, -0.00019526477567781116, -0.0008033885876424585, -7.636214215630211e-05, 0.0032406981398695645, -0.005234100383537418, 0.0013906219641158742, 0.00020710276765400335, -0.03909109918217405, 0.00188000820911417, 0.000762473953089902, -0.0007156629547900303, -0.0029098179267224187, 0.009973786599362516, 0.18777151849938736, 0.05487041277410701, 0.004324544737588186, 0.0003548431418685461, -0.0007065019214598089, -0.002712014018207907, 0.002203818384989862, 0.018113363641482305, -0.02076491364261751, 0.0006256555154442537, 1.0067181569339986e-05, -0.00022360739448240403, -0.0005283300666910671, 0.0008106539663681858, 0.001876193335679729, 0.0005147449098626655, 0.0014785358989210203, -0.0003961597778266248
 Quasisymmetry objective=0.0035859609485860023
 aspect=6.001152742380443
 mean iota=0.4197500821330043

fun#309 - J=9.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.1e-08, J_CURVATURE=0.0e+00, J_MSC=7.2e-09, J_ALS=9.0e-08, J_LENGTH_PENALTY=1.8e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.038995271000339005, 0.002874080188320134, -0.0004277655718332148, -0.0005106794801845423, -0.0007933852039528142, 0.014831033796240655, 0.183046496171737, -0.07905039879146519, -0.0001244455058551343, 0.0001717529159835033, -0.0006123666248763914, -0.002842899390514023, 0.0018033982519549253, 0.01859061180546774, 0.035426750956137225, 0.000992355523350063, -3.0402303703731557e-06, -0.00019611479724733426, -0.000803534840476739, -7.431641649555324e-05, 0.003242363318870559, -0.005235712233976748, 0.0013884598009420602, 0.00020751305478835028, -0.03912701311369208, 0.0018811274177998915, 0.0007606926047601942, -0.0007127772711344583, -0.0029097348874143943, 0.009955502334601218, 0.1877729650798064, 0.054874866539131616, 0.0043205478600321, 0.0003567611476682931, -0.0007057068407620725, -0.0027119563423029054, 0.0022034979452201695, 0.01810795812378382, -0.020763687383082527, 0.0006263279975925183, 8.516272727167347e-06, -0.0002244689000977379, -0.0005287019880349015, 0.0008074337959760454, 0.0018739702299966595, 0.0005131073193424156, 0.0014788943124152208, -0.00039638189971468796
 Quasisymmetry objective=0.003588946654074417
 aspect=6.001231116408146
 mean iota=0.41975304778201533

fun#310 - J=9.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.1e-08, J_CURVATURE=0.0e+00, J_MSC=7.3e-09, J_ALS=9.0e-08, J_LENGTH_PENALTY=1.3e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03900761715284313, 0.0028609940005962413, -0.00042644330071937376, -0.000506396349239898, -0.0007966284062635433, 0.014845195052107539, 0.18304823413913882, -0.07905840099432493, -0.0001262083978278994, 0.00016386967703491584, -0.0006126557994981292, -0.0028348555649066473, 0.0018068829923500952, 0.018577195858533988, 0.03539381100432904, 0.0010006360884373048, -1.5089499344388295e-06, -0.00019688143592157386, -0.0008012934396996658, -7.409158065611638e-05, 0.0032415426868329673, -0.005237778595396945, 0.0013860151698520788, 0.00020665516107335442, -0.03919377840888894, 0.0018745893923538428, 0.0007605639574881622, -0.000708593027903199, -0.0029100207831880853, 0.009942691330820458, 0.18775888087162754, 0.05487727040224266, 0.004317607510885427, 0.000359396337960124, -0.0007055039083183342, -0.0027110580943899973, 0.002204257235096807, 0.0181032500963997, -0.020763070280905113, 0.0006274747486170457, 4.975912354280802e-06, -0.000225706048342449, -0.0005267296290522337, 0.0008054558869201635, 0.001871444861567474, 0.0005119899086211507, 0.0014796958043073029, -0.00039806607877707973
 Quasisymmetry objective=0.003585234924905924
 aspect=6.001418378809972
 mean iota=0.41976515231055905

fun#311 - J=9.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.1e-08, J_CURVATURE=0.0e+00, J_MSC=7.9e-09, J_ALS=9.0e-08, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03901545648344775, 0.0028482338801279444, -0.00042471474270922076, -0.0005000840843657594, -0.0007937269746321323, 0.014875232788742657, 0.18304243103661988, -0.07906281361295557, -0.00014637938763249593, 0.00015377634547611622, -0.0006118104010707765, -0.0028260230197133802, 0.0018068698678534469, 0.018563667291259432, 0.035363388939038516, 0.0010125091203851068, -2.5023380813383745e-06, -0.00019718474283901498, -0.0007978480997285525, -7.65479307993074e-05, 0.0032399698832834504, -0.005241170934903559, 0.0013874608031620354, 0.0002071298062994196, -0.0392478041038426, 0.0018647723684572914, 0.0007605804351979074, -0.0007053540070169385, -0.002908492843827712, 0.009927864541619499, 0.18775297799034926, 0.05487974139060883, 0.004316862146715742, 0.0003589295286770096, -0.0007043014178000613, -0.0027082097616275315, 0.0022047334542148593, 0.01809320434041849, -0.02076870724841821, 0.0006315237549248058, 3.831907792218206e-06, -0.00022608081332626878, -0.0005251315596982597, 0.0008017711812288776, 0.00186649782430941, 0.0005103691957026006, 0.0014791495168432088, -0.0003991364850291396
 Quasisymmetry objective=0.003613214269740408
 aspect=6.001644936108447
 mean iota=0.4197568963425573

fun#312 - J=9.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=7.7e-09, J_ALS=8.9e-08, J_LENGTH_PENALTY=1.8e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.039015467092654646, 0.002847533570435784, -0.0004251347678062606, -0.0004996153520110988, -0.0007937891112700309, 0.014875497412066448, 0.18304183090840295, -0.07906287866782198, -0.0001462379732272492, 0.00015374951160915484, -0.000611753944580808, -0.002825991022103021, 0.001807518938072133, 0.018563512533901448, 0.03536171857583203, 0.001013123161617474, -2.8164391767353725e-06, -0.0001972152109580586, -0.0007976832097683952, -7.639033238060807e-05, 0.0032402066137050397, -0.005241333827510974, 0.001387402061039292, 0.00020715788871015272, -0.039253633039046644, 0.0018647970830014762, 0.0007606804633734859, -0.0007056761535969341, -0.002909122797796988, 0.009927920964756082, 0.18775316725050747, 0.05488026192292425, 0.004316832349547834, 0.0003582146835642106, -0.0007040803889887172, -0.002708051997425104, 0.002204837648260908, 0.018092552749750124, -0.0207691425909154, 0.000631285881617874, 3.815742544252671e-06, -0.0002260305352834331, -0.0005250349930918626, 0.000801479665226559, 0.0018661975065108643, 0.0005104586363693573, 0.0014791748075813694, -0.0003992342083361612
 Quasisymmetry objective=0.003613908658893386
 aspect=6.001655707388882
 mean iota=0.4197562979913858

fun#313 - J=9.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.3e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=7.4e-09, J_ALS=8.9e-08, J_LENGTH_PENALTY=1.7e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.03901550952948223, 0.0028447323316671425, -0.00042681486819441997, -0.0004977404225924565, -0.0007940376578216251, 0.014876555905361613, 0.18303943039553522, -0.07906313888728761, -0.0001456723156062624, 0.00015364217614130928, -0.0006115281186209342, -0.0028258630316615845, 0.001810115218946877, 0.018562893504469515, 0.03535503712300606, 0.0010155793265469429, -4.072843558323363e-06, -0.00019733708343423309, -0.0007970236499277662, -7.57599387058107e-05, 0.0032411535353913962, -0.005241985397940633, 0.001387167092548318, 0.0002072702183530852, -0.039276948779862826, 0.001864895941178216, 0.0007610805760757998, -0.0007069647399169164, -0.00291164261367409, 0.009928146657302416, 0.18775392429114027, 0.05488234405218591, 0.004316713160876201, 0.00035535530311301463, -0.0007031962737433405, -0.0027074209406153936, 0.0022052544244451034, 0.01808994638707666, -0.02077088396090417, 0.0006303343883901467, 3.7510815523905313e-06, -0.00022582942311209035, -0.000524648726666274, 0.0008003136012172844, 0.0018649962353166813, 0.0005108163990363839, 0.0014792759705340118, -0.00039962510156424754
 Quasisymmetry objective=0.0036168157173655773
 aspect=6.001698791440407
 mean iota=0.41975390338115254

fun#314 - J=9.8e-03, Jf=1.1e-06, ⟨B·n⟩=2.3e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=6.8e-09, J_ALS=8.9e-08, J_LENGTH_PENALTY=1.7e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.039004965584939065, 0.002843508165395115, -0.0004290271532459225, -0.000497392064159499, -0.0007955200644062795, 0.014878948759486735, 0.18303766271137806, -0.07906348817357657, -0.00014497634721800438, 0.00015332682200724492, -0.0006104128025881992, -0.0028273190054787733, 0.0018119678171256428, 0.018560177541468346, 0.03534982621784588, 0.0010198811930434537, -5.632250561252124e-06, -0.0001973760281338768, -0.0007968839024222103, -7.602227949846051e-05, 0.003240174993718736, -0.005242251041778531, 0.0013875680551497765, 0.0002085608957847042, -0.03930096387819387, 0.0018723158152096754, 0.000760645991980611, -0.0007075408473151273, -0.0029125194863865596, 0.009925039710698033, 0.1877540470618535, 0.054885999153821446, 0.004315025215497026, 0.0003536571674179224, -0.0007021400874583114, -0.002706332557801511, 0.002205430937465907, 0.018087850113645904, -0.020772724373895348, 0.0006312525659669687, 4.593522449159874e-06, -0.00022576183907759681, -0.0005251756483995247, 0.0007997785892693794, 0.0018636697491549875, 0.0005110368351383278, 0.0014797405778016793, -0.0003999283471558547
 Quasisymmetry objective=0.0036168129334562937
 aspect=6.001768158346406
 mean iota=0.4197575195912139

fun#315 - J=9.7e-03, Jf=1.1e-06, ⟨B·n⟩=2.3e-04, , C-C-Sep=0.10
Jf=1.1e-06, J_length=2.0e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=6.2e-09, J_ALS=8.9e-08, J_LENGTH_PENALTY=1.6e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.7, 4.1, 4.1, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.0389935173861394, 0.002843308619397522, -0.000430453627392456, -0.0004967557717930749, -0.0007964201549227119, 0.014879517130043351, 0.1830315384049715, -0.07906176113895391, -0.00014420224052064115, 0.00015180376667131828, -0.0006087244196950465, -0.0028256520426954658, 0.0018132821550156497, 0.01855955478182638, 0.0353425346455185, 0.001020614896727065, -6.685293850546548e-06, -0.0001973930179379, -0.0007968361228175673, -7.590497673183332e-05, 0.0032428552385740657, -0.0052431317332519494, 0.001387456849301769, 0.00020925352028575004, -0.039330249598565785, 0.0018716135235201622, 0.0007601968916487535, -0.000705229371208015, -0.0029087896356799476, 0.009924377573800778, 0.18775288678883595, 0.0548885313925642, 0.004312474244190917, 0.00035395484164733594, -0.0007006142824519982, -0.002705892053987226, 0.002205453706793021, 0.018087198344123253, -0.020773518606186554, 0.0006298082760380518, 5.193088397715087e-06, -0.00022600198393610873, -0.0005261337036241228, 0.0007983581545462394, 0.001862695955174296, 0.0005103509282403741, 0.0014791584013251254, -0.0004005553200592053
