
Aspect ratio at max_mode 3: 3.4999672887756104
Mean iota at 3: -0.22999971505212466
Quasisymmetry objective at max_mode 3: 5.3236988549950675e-05
Squared flux at max_mode 3: 0.033433560268673085
fun_coils_simple#1 - J=3.4e-02, Jf=3.4e-02, ⟨B·n⟩=5.7e-02, C-C-Sep=0.18 Jf=3.4e-02, J_length=9.3e-07, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-37, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 2.5])=9.3, curvature=[0.9, 2.5], mean squared curvature=[0.9, 6.1]
fun_coils#676 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.4e-07, J_CURVATURE=2.4e-08, J_MSC=3.5e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=4.1e-12 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#677 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.3e-07, J_CURVATURE=2.6e-08, J_MSC=2.7e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=9.8e-11 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#678 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.2e-07, J_CURVATURE=2.6e-08, J_MSC=6.8e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.3e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#679 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.2e-07, J_CURVATURE=2.6e-08, J_MSC=2.9e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.5e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#680 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.2e-07, J_CURVATURE=2.7e-08, J_MSC=3.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=6.7e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#681 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.2e-07, J_CURVATURE=2.5e-08, J_MSC=3.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.4e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#682 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=2.4e-08, J_MSC=4.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.6e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#683 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=2.5e-08, J_MSC=5.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.2e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#684 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.7e-08, J_CURVATURE=2.8e-08, J_MSC=5.2e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.1e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#685 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=9.0e-08, J_CURVATURE=2.5e-08, J_MSC=5.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=8.8e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#686 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.7e-08, J_CURVATURE=2.4e-08, J_MSC=4.5e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=5.0e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#687 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.2e-08, J_CURVATURE=2.1e-08, J_MSC=4.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.7e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#688 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=7.7e-08, J_CURVATURE=2.1e-08, J_MSC=5.2e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=6.4e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#689 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=6.4e-08, J_CURVATURE=2.5e-08, J_MSC=3.2e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.3e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#690 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=5.7e-08, J_CURVATURE=2.9e-08, J_MSC=5.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#691 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=5.3e-08, J_CURVATURE=3.7e-08, J_MSC=5.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.1e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#692 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=5.9e-08, J_CURVATURE=4.0e-08, J_MSC=5.7e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.0e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#693 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=7.0e-08, J_CURVATURE=3.8e-08, J_MSC=5.8e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.2e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#694 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.2e-08, J_CURVATURE=3.4e-08, J_MSC=5.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.9e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#695 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=7.6e-08, J_CURVATURE=3.2e-08, J_MSC=5.9e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.1e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#696 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=6.6e-08, J_CURVATURE=3.2e-08, J_MSC=5.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=7.4e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#697 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=6.3e-08, J_CURVATURE=3.4e-08, J_MSC=5.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=5.0e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#698 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=6.4e-08, J_CURVATURE=3.2e-08, J_MSC=4.7e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.1e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#699 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=6.9e-08, J_CURVATURE=2.8e-08, J_MSC=6.6e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#700 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=6.6e-08, J_CURVATURE=3.0e-08, J_MSC=5.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=5.1e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#701 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=7.2e-08, J_CURVATURE=2.7e-08, J_MSC=5.8e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=8.6e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#702 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.1e-08, J_CURVATURE=2.2e-08, J_MSC=6.6e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=6.9e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#703 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.4e-08, J_CURVATURE=2.8e-08, J_MSC=7.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=9.7e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#704 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.3e-08, J_CURVATURE=2.3e-08, J_MSC=6.9e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=7.5e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#705 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.0e-08, J_CURVATURE=2.3e-08, J_MSC=7.5e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.2e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#706 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=7.7e-08, J_CURVATURE=2.7e-08, J_MSC=6.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=9.4e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#707 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=7.8e-08, J_CURVATURE=2.6e-08, J_MSC=5.9e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=4.1e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#708 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.0e-08, J_CURVATURE=2.8e-08, J_MSC=6.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.2e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#709 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=8.4e-08, J_CURVATURE=2.8e-08, J_MSC=6.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.6e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#710 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=9.0e-08, J_CURVATURE=3.1e-08, J_MSC=5.9e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=7.6e-12 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#711 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=3.6e-08, J_MSC=7.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=4.6e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#712 - J=8.8e-05, Jf=8.8e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.8e-05, J_length=1.1e-06, J_CC=9.7e-08, J_CURVATURE=3.3e-08, J_MSC=6.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.4e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#713 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.3e-07, J_CURVATURE=4.2e-08, J_MSC=7.8e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=5.1e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#714 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=3.7e-08, J_MSC=5.7e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.4e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#715 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=3.7e-08, J_MSC=4.7e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.1e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#716 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=4.1e-08, J_MSC=6.4e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.6e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#717 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=3.8e-08, J_MSC=4.8e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.2e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#718 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=3.8e-08, J_MSC=4.8e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.4e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#719 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=3.8e-08, J_MSC=4.6e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.6e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#720 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=3.3e-08, J_MSC=4.2e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.3e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#721 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=3.2e-08, J_MSC=4.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.4e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#722 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=3.1e-08, J_MSC=3.6e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=6.3e-12 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#723 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.2e-07, J_CURVATURE=3.3e-08, J_MSC=3.7e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=9.4e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#724 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.2e-07, J_CURVATURE=3.9e-08, J_MSC=4.4e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=4.2e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#725 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.2e-07, J_CURVATURE=4.5e-08, J_MSC=4.6e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=4.0e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#726 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.5e-08, J_MSC=4.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.1e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#727 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.4e-08, J_MSC=4.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.7e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#728 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.3e-08, J_MSC=4.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=8.8e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#729 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=4.3e-08, J_MSC=4.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=9.6e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#730 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=9.8e-08, J_CURVATURE=3.9e-08, J_MSC=4.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=9.0e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#731 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.3e-08, J_MSC=5.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.6e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#732 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.6e-08, J_MSC=4.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.7e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#733 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.4e-08, J_MSC=4.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.9e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#734 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.5e-08, J_MSC=4.0e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.6e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#735 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.5e-08, J_MSC=3.9e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.4e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#736 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=4.5e-08, J_MSC=4.1e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.0e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#737 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.14 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=4.4e-08, J_MSC=4.3e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.3e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.0], mean squared curvature=[4.5, 12.0]
fun_coils#738 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.14 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=4.4e-08, J_MSC=4.7e-08, J_ALS=2.3e-07, J_LENGTH_PENALTY=1.6e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
fun_coils#739 - J=8.8e-05, Jf=8.7e-05, ⟨B·n⟩=2.8e-03, C-C-Sep=0.15 Jf=8.7e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=4.3e-08, J_MSC=5.0e-08, J_ALS=2.4e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.6, 12.1], mean squared curvature=[4.5, 12.0]
