
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.009720398841985436
fun_coils_simple#1 - J=1.5e-02, Jf=1.5e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.14 Jf=1.5e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.0, 4.0])=12.0, curvature=[3.4, 3.8, 4.0], mean squared curvature=[5.1, 5.3, 5.4]
fun_coils#333 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.6e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#334 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.4e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.6e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#335 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.4e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.6e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#336 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.6e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.7, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#337 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.6e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#338 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.5e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#339 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.5e-07, J_LENGTH_PENALTY=2.7e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#340 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.5e-07, J_LENGTH_PENALTY=2.9e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#341 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.4e-07, J_LENGTH_PENALTY=2.8e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#342 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.5e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.4e-07, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#343 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.4e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#344 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.4e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#345 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#346 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#347 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#348 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=5.9e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#349 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.3e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#350 - J=6.8e-05, Jf=5.6e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.6e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#351 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#352 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#353 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.8, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#354 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.2e-07, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#355 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#356 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#357 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#358 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#359 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#360 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#361 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#362 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#363 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#364 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#365 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.1e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#366 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#367 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#368 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#369 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#370 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#371 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#372 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#373 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#374 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#375 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#376 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#377 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.4e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#378 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#379 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#380 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#381 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#382 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#383 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#384 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#385 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#386 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#387 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#388 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#389 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#390 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.2e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
fun_coils#391 - J=6.8e-05, Jf=5.5e-05, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=5.5e-05, J_length=1.5e-06, J_CC=6.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[3.6, 3.7, 3.5], mean squared curvature=[5.3, 5.3, 5.3]
