
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
fun_coils#447 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.17 Jf=1.9e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.1, 4.7, 6.1, 9.9, 10.0, 8.7], mean squared curvature=[10.0, 5.4, 5.7, 9.1, 9.8, 10.0]
fun_coils#448 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.9e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.1e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.1e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.2, 4.7, 6.1, 9.9, 9.8, 8.7], mean squared curvature=[10.0, 5.5, 5.7, 9.1, 9.8, 10.0]
fun_coils#449 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.9e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.9e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.5e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.2, 4.7, 6.3, 10.0, 9.6, 8.6], mean squared curvature=[10.0, 5.4, 5.6, 8.9, 9.8, 10.1]
fun_coils#450 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=4.6e-08, J_MSC=2.1e-11, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.7e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.3, 4.7, 6.5, 10.3, 9.5, 8.5], mean squared curvature=[10.0, 5.4, 5.5, 8.9, 9.6, 10.0]
fun_coils#451 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=2.5e-08, J_MSC=5.6e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.3e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.4, 4.7, 6.5, 10.2, 9.6, 8.4], mean squared curvature=[10.0, 5.4, 5.5, 8.8, 9.6, 10.0]
fun_coils#452 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-09, J_MSC=3.7e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.5e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.3, 4.6, 6.5, 10.1, 9.5, 8.3], mean squared curvature=[9.9, 5.4, 5.4, 8.5, 9.6, 10.0]
fun_coils#453 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-06, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 4.6, 6.5, 9.9, 9.9, 8.2], mean squared curvature=[10.1, 5.4, 5.3, 8.3, 9.5, 10.2]
fun_coils#454 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=3.9e-11, J_MSC=1.4e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.4, 4.6, 6.5, 10.0, 9.6, 8.2], mean squared curvature=[10.0, 5.4, 5.4, 8.4, 9.5, 10.1]
fun_coils#455 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-08, J_MSC=2.6e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.2e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.4, 4.7, 6.5, 10.2, 9.9, 8.2], mean squared curvature=[10.0, 5.4, 5.3, 8.3, 9.6, 10.1]
fun_coils#456 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.6e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.4, 4.6, 6.7, 9.8, 9.9, 8.2], mean squared curvature=[10.0, 5.4, 5.4, 8.2, 9.6, 10.0]
fun_coils#457 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.5e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.5e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 4.6, 6.7, 9.6, 10.0, 8.1], mean squared curvature=[10.0, 5.4, 5.5, 8.1, 9.6, 10.0]
fun_coils#458 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.9e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.5e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.6, 9.7, 9.9, 8.0], mean squared curvature=[10.0, 5.4, 5.3, 8.0, 9.6, 10.0]
fun_coils#459 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=5.1e-10, J_MSC=3.9e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.9e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.6, 10.0, 10.0, 8.0], mean squared curvature=[10.0, 5.4, 5.4, 8.0, 9.6, 10.0]
fun_coils#460 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=8.5e-08, J_MSC=1.3e-06, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.2e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.7, 10.4, 10.2, 7.9], mean squared curvature=[10.0, 5.5, 5.5, 8.0, 9.7, 10.2]
fun_coils#461 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-08, J_MSC=1.9e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.6, 10.2, 10.1, 7.9], mean squared curvature=[10.0, 5.4, 5.4, 8.0, 9.6, 10.1]
fun_coils#462 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=4.6e-08, J_MSC=2.3e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.2e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.6, 10.3, 10.0, 7.9], mean squared curvature=[9.9, 5.5, 5.4, 8.1, 9.6, 10.0]
fun_coils#463 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-09, J_MSC=3.1e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.3e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 4.6, 6.6, 10.1, 10.0, 7.9], mean squared curvature=[10.0, 5.5, 5.4, 8.0, 9.6, 10.1]
fun_coils#464 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.3e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.1e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 4.6, 6.4, 9.8, 10.0, 7.8], mean squared curvature=[10.1, 5.5, 5.4, 8.0, 9.6, 10.0]
fun_coils#465 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.4e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.3, 9.3, 9.7, 7.9], mean squared curvature=[10.0, 5.4, 5.1, 7.9, 9.5, 9.9]
fun_coils#466 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.9e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.2, 9.2, 9.7, 7.9], mean squared curvature=[10.0, 5.4, 5.1, 7.9, 9.5, 10.0]
fun_coils#467 - J=2.0e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.7e-05, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.8e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.7, 5.9, 9.1, 9.4, 9.8], mean squared curvature=[10.3, 5.5, 5.1, 8.0, 9.7, 10.7]
fun_coils#468 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.8e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.2, 9.1, 9.6, 7.9], mean squared curvature=[10.0, 5.4, 5.1, 7.9, 9.5, 10.0]
fun_coils#469 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-06, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.3e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.0, 8.9, 9.4, 7.8], mean squared curvature=[10.1, 5.4, 5.1, 7.9, 9.5, 10.1]
fun_coils#470 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.1e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.1, 9.0, 9.5, 7.8], mean squared curvature=[10.0, 5.4, 5.1, 7.9, 9.5, 10.1]
fun_coils#471 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.4e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.6, 6.0, 8.7, 9.4, 7.8], mean squared curvature=[10.1, 5.4, 5.1, 7.8, 9.5, 10.0]
fun_coils#472 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.2e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.3e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 4.6, 5.8, 8.4, 9.2, 7.8], mean squared curvature=[10.0, 5.4, 5.0, 7.6, 9.5, 10.0]
fun_coils#473 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.5e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.2e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.4, 4.7, 5.5, 8.1, 9.1, 7.7], mean squared curvature=[10.1, 5.4, 4.9, 7.5, 9.6, 10.1]
fun_coils#474 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.2e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 4.7, 5.6, 8.2, 9.1, 7.7], mean squared curvature=[10.0, 5.4, 4.9, 7.6, 9.6, 10.0]
fun_coils#475 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.17 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.4, 4.7, 5.5, 8.0, 9.0, 7.7], mean squared curvature=[10.0, 5.4, 4.9, 7.4, 9.6, 10.0]
fun_coils#476 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.5e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.3, 4.7, 5.4, 7.8, 9.0, 7.6], mean squared curvature=[10.0, 5.4, 4.9, 7.4, 9.6, 10.0]
fun_coils#477 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.9e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.2, 4.8, 5.4, 7.5, 9.0, 7.4], mean squared curvature=[10.0, 5.4, 5.0, 7.2, 9.8, 10.1]
fun_coils#478 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.3e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.3, 4.8, 5.5, 7.5, 8.7, 7.3], mean squared curvature=[10.0, 5.4, 5.0, 7.2, 9.7, 10.0]
fun_coils#479 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.3, 4.8, 5.7, 7.3, 8.7, 7.2], mean squared curvature=[10.0, 5.4, 5.1, 7.2, 9.8, 10.0]
fun_coils#480 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.0e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.4e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.4, 4.9, 5.8, 7.3, 8.9, 8.8], mean squared curvature=[10.0, 5.5, 5.2, 7.1, 9.9, 10.1]
fun_coils#481 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.4e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 4.9, 5.7, 7.4, 8.7, 7.1], mean squared curvature=[9.9, 5.5, 5.1, 7.1, 9.8, 10.0]
fun_coils#482 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.9e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 4.9, 5.8, 7.3, 8.7, 7.1], mean squared curvature=[9.9, 5.5, 5.2, 7.1, 9.8, 10.0]
fun_coils#483 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.15 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-06, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 5.0, 6.1, 6.9, 9.0, 7.7], mean squared curvature=[10.1, 5.6, 5.3, 7.1, 10.1, 10.2]
fun_coils#484 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.9e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.9, 5.9, 7.2, 8.8, 7.0], mean squared curvature=[10.0, 5.5, 5.2, 7.1, 9.9, 10.0]
fun_coils#485 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.15 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-06, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 5.0, 6.1, 6.9, 8.9, 6.9], mean squared curvature=[10.1, 5.6, 5.1, 7.1, 10.0, 10.1]
fun_coils#486 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.16 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.9e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 4.9, 5.9, 7.1, 8.9, 7.0], mean squared curvature=[10.0, 5.6, 5.2, 7.1, 9.9, 10.0]
fun_coils#487 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.15 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.7e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 4.9, 6.0, 6.9, 8.7, 6.9], mean squared curvature=[10.0, 5.6, 5.0, 7.0, 9.9, 10.0]
fun_coils#488 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.15 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 4.9, 6.0, 6.8, 8.5, 7.0], mean squared curvature=[10.0, 5.5, 4.8, 7.0, 9.8, 10.0]
fun_coils#489 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.15 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.7e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 5.0, 6.0, 6.6, 8.2, 7.0], mean squared curvature=[10.1, 5.5, 4.5, 6.9, 9.6, 10.0]
fun_coils#490 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.2e-03, C-C-Sep=0.15 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.0e-10, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.6e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 5.0, 6.0, 6.5, 7.8, 7.0], mean squared curvature=[10.0, 5.5, 4.4, 6.8, 9.3, 10.0]
fun_coils#491 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.15 Jf=1.7e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.9, 5.0, 6.1, 6.7, 7.4, 7.1], mean squared curvature=[10.0, 5.5, 4.3, 6.7, 9.2, 10.1]
fun_coils#492 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.15 Jf=1.6e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 5.0, 6.1, 6.8, 7.3, 7.1], mean squared curvature=[10.0, 5.4, 4.3, 6.6, 9.0, 10.0]
fun_coils#493 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.15 Jf=1.6e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 5.0, 6.2, 6.8, 7.4, 7.1], mean squared curvature=[10.0, 5.4, 4.3, 6.5, 9.0, 10.0]
fun_coils#494 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.15 Jf=1.6e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.6e-08, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 5.0, 6.3, 6.9, 7.4, 7.2], mean squared curvature=[10.0, 5.5, 4.3, 6.4, 8.9, 10.0]
fun_coils#495 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.15 Jf=1.6e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 5.1, 6.5, 7.0, 7.4, 7.2], mean squared curvature=[10.1, 5.4, 4.3, 6.2, 8.8, 10.0]
fun_coils#496 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.15 Jf=1.6e-04, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=1.5e-06, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 5.1, 6.8, 6.8, 7.4, 7.3], mean squared curvature=[10.0, 5.4, 4.4, 6.1, 8.8, 10.0]
