
Aspect ratio at max_mode 3: 7.0005969980925915
Mean iota at 3: -0.46675452068156176
Squared flux at max_mode 3: 0.00776731652366406
fun_coils_simple#1 - J=1.2e-02, Jf=9.4e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.20 Jf=9.4e-03, J_length=9.6e-07, J_CC=0.0e+00, J_CURVATURE=2.5e-05, J_MSC=2.7e-03, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3])=9.6, curvature=[13.7, 15.8, 10.2], mean squared curvature=[13.8, 15.9, 12.1]
fun_coils#658 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.9e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.9, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#659 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.9e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 7.0, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#660 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.8e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 7.0, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#661 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.8e-07, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 7.0, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#662 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.8e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 7.0, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#663 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.8e-07, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 7.0, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#664 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.9, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#665 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.7e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.9, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#666 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.7e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.9, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#667 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.7e-07, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.9, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#668 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.6e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.9, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#669 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.6e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.9, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#670 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.6e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#671 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.6e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#672 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.5e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#673 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.5e-07, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#674 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.5e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#675 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.5e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#676 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.5e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#677 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.4e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#678 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.4e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#679 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.4e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#680 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.4e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#681 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.4e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#682 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.4e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#683 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.4e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#684 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.3e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#685 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.3e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#686 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.3e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#687 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.3e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#688 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.3e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#689 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.3e-07, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#690 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.3e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#691 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#692 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.2e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.7, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#693 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[6.0, 6.7, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#694 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#695 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#696 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#697 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#698 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#699 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.8e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#700 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#701 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#702 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#703 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#704 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.5], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#705 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#706 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#707 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#708 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#709 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#710 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#711 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.0e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#712 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.0e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.8, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#713 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.0e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.5], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#714 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=2.0e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.0e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.5], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#715 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=2.0e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=7.0e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.5], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#716 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=2.0e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.0e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.5], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#717 - J=9.0e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=2.0e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=7.0e-07, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.7, 9.5], mean squared curvature=[10.1, 10.0, 10.0]
