
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06422646722819887
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.0e-02, C-C-Sep=0.17 Jf=5.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=2.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.7])=14.0, curvature=[3.2, 4.5, 4.7], mean squared curvature=[3.9, 5.0, 5.1]
fun_coils#32 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-12, J_MSC=0.0e+00, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.3e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#33 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-10, J_MSC=0.0e+00, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#34 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-10, J_MSC=0.0e+00, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.3e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#35 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=6.3e-10, J_MSC=0.0e+00, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#36 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.9e-10, J_MSC=5.1e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#37 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.8e-10, J_MSC=3.3e-15, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.0e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#38 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.7e-09, J_MSC=8.9e-08, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.8e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.1], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#39 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=3.4e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.0e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#40 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-08, J_MSC=7.7e-08, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.1e-10 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.8, 5.1], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#41 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-10, J_MSC=3.8e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#42 - J=3.3e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-09, J_MSC=0.0e+00, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.3e-10 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#43 - J=3.2e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-10, J_MSC=0.0e+00, J_ALS=1.9e-07, J_LENGTH_PENALTY=5.3e-10 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#44 - J=3.2e-06, Jf=3.1e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.6e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=4.4e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#45 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-12, J_ALS=1.9e-07, J_LENGTH_PENALTY=3.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#46 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.4e-11, J_ALS=1.9e-07, J_LENGTH_PENALTY=3.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#47 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.1e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.8, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#48 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=5.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.8, 4.9], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#49 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.8, 4.9], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#50 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.6e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.8, 4.9], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#51 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.9e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.8, 4.9], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#52 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.7e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 4.8, 4.9], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#53 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.8, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#54 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=7.5e-11, J_MSC=1.5e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.9e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.8, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#55 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=8.5e-11, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.7e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.8, 5.0], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#56 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-11, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.8e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.8, 5.0], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#57 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-11, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.9e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#58 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.0e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#59 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=3.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#60 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 4.9], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#61 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.7e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 4.9], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#62 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#63 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-09, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.3e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.1, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#64 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.8e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.6]
fun_coils#65 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.3e-10, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.0e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#66 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-10, J_MSC=2.4e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#67 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=8.7e-11, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#68 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-10, J_MSC=2.2e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.6e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#69 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-11, J_MSC=1.3e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.3e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#70 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.7e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#71 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-12, J_MSC=7.7e-11, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.8e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#72 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-11, J_MSC=7.1e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.7e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#73 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-12, J_MSC=1.3e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#74 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-11, J_MSC=1.4e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.4e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#75 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=8.5e-12, J_MSC=1.3e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.4e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#76 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-12, J_MSC=2.3e-08, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#77 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=6.7e-12, J_MSC=5.9e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.4e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.5]
fun_coils#78 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-08, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.3e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.4]
fun_coils#79 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-13, J_MSC=6.7e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.4]
fun_coils#80 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-13, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.3e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.4]
fun_coils#81 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.0e-11, J_MSC=1.1e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=4.1e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.4]
fun_coils#82 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-11, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.7e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.4]
fun_coils#83 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-13, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.1e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.4]
fun_coils#84 - J=3.2e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.6e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.3]
fun_coils#85 - J=3.1e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=9.0e-12, J_MSC=0.0e+00, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.8e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.3]
fun_coils#86 - J=3.1e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-12, J_MSC=0.0e+00, J_ALS=1.6e-07, J_LENGTH_PENALTY=2.1e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.3]
fun_coils#87 - J=3.1e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.6e-07, J_LENGTH_PENALTY=1.8e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.3]
fun_coils#88 - J=3.1e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-11, J_MSC=0.0e+00, J_ALS=1.6e-07, J_LENGTH_PENALTY=2.2e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.3]
fun_coils#89 - J=3.1e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.4e-11, J_ALS=1.6e-07, J_LENGTH_PENALTY=1.7e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.3]
fun_coils#90 - J=3.1e-06, Jf=3.0e-06, ⟨B·n⟩=1.7e-04, C-C-Sep=0.12 Jf=3.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.6e-07, J_LENGTH_PENALTY=1.0e-09 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 4.3]
