
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
fun_coils#48 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-09, J_MSC=1.2e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.2, 8.6, 3.5, 10.0, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#49 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-11, J_MSC=3.3e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 8.6, 3.6, 9.9, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#50 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 8.6, 3.5, 9.9, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.3, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#51 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-09, J_MSC=4.8e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.1, 8.6, 3.5, 10.0, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#52 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-13, J_MSC=3.1e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 8.6, 3.5, 10.0, 3.4, 5.2, 7.5, 7.6], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#53 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-10, J_MSC=9.7e-12, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 8.6, 3.5, 10.0, 3.4, 5.2, 7.5, 7.6], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#54 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.7e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 8.6, 3.5, 9.8, 3.4, 5.2, 7.5, 7.7], mean squared curvature=[9.2, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#55 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.0e-12, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 8.6, 3.5, 9.9, 3.4, 5.2, 7.5, 7.6], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#56 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.8e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 8.6, 3.5, 10.0, 3.4, 5.2, 7.5, 7.6], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#57 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-09, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.4e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.8, 8.5, 3.5, 10.0, 3.5, 5.1, 7.5, 7.6], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#58 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.5e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.8, 8.5, 3.5, 10.0, 3.5, 5.1, 7.5, 7.6], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#59 - J=8.2e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.1e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.8, 8.5, 3.5, 10.0, 3.5, 5.1, 7.5, 7.6], mean squared curvature=[9.1, 9.2, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#60 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.8e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=6.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.6, 8.5, 3.7, 10.0, 3.6, 5.1, 7.5, 7.6], mean squared curvature=[9.0, 9.1, 4.7, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#61 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=5.3e-07, J_LENGTH_PENALTY=7.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.6, 8.4, 4.1, 10.0, 3.7, 5.1, 7.5, 7.6], mean squared curvature=[9.0, 9.1, 4.8, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#62 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=8.2e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.6, 8.4, 4.5, 9.9, 3.8, 5.0, 7.5, 7.6], mean squared curvature=[8.9, 9.1, 4.8, 4.3, 4.0, 7.2, 10.0, 10.0]
fun_coils#63 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-09, J_ALS=5.3e-07, J_LENGTH_PENALTY=9.5e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.2, 5.3, 10.0, 4.0, 5.0, 7.6, 7.6], mean squared curvature=[8.9, 9.0, 4.8, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#64 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=8.5e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.2, 5.4, 9.9, 4.1, 5.0, 7.6, 7.6], mean squared curvature=[8.8, 9.0, 4.8, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#65 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.5e-12, J_ALS=5.3e-07, J_LENGTH_PENALTY=7.5e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.2, 5.4, 10.0, 4.1, 5.0, 7.6, 7.6], mean squared curvature=[8.8, 8.9, 4.8, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#66 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-09, J_MSC=3.6e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=6.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.1, 5.6, 10.1, 4.2, 5.1, 7.6, 7.6], mean squared curvature=[8.8, 8.9, 4.9, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#67 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-10, J_MSC=8.0e-11, J_ALS=5.3e-07, J_LENGTH_PENALTY=7.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.2, 5.5, 10.0, 4.1, 5.1, 7.6, 7.6], mean squared curvature=[8.8, 8.9, 4.8, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#68 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=7.0e-10, J_MSC=5.0e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=5.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.1, 5.6, 10.1, 4.2, 5.1, 7.6, 7.6], mean squared curvature=[8.8, 8.9, 4.9, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#69 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=5.3e-07, J_LENGTH_PENALTY=3.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.1, 5.4, 10.0, 4.1, 5.1, 7.6, 7.6], mean squared curvature=[8.8, 8.9, 4.8, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#70 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-12, J_ALS=5.3e-07, J_LENGTH_PENALTY=3.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.1, 5.5, 10.0, 4.2, 5.1, 7.6, 7.6], mean squared curvature=[8.8, 8.9, 4.8, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#71 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-10, J_MSC=1.3e-08, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.0, 5.7, 10.0, 4.3, 5.1, 7.6, 7.6], mean squared curvature=[8.7, 8.9, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#72 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.7e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=3.7e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.1, 5.6, 10.0, 4.2, 5.1, 7.6, 7.6], mean squared curvature=[8.8, 8.9, 4.9, 4.4, 4.0, 7.2, 10.0, 10.0]
fun_coils#73 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=5.7e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.2e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.1, 5.7, 10.0, 4.3, 5.1, 7.6, 7.6], mean squared curvature=[8.7, 8.9, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#74 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-10, J_ALS=5.3e-07, J_LENGTH_PENALTY=4.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.0, 5.7, 10.0, 4.3, 5.1, 7.6, 7.6], mean squared curvature=[8.7, 8.9, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#75 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-09, J_MSC=3.3e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=3.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.0, 5.6, 10.1, 4.3, 5.1, 7.6, 7.6], mean squared curvature=[8.7, 8.8, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#76 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.1e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=3.9e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.0, 5.7, 10.0, 4.3, 5.1, 7.6, 7.6], mean squared curvature=[8.7, 8.8, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#77 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-08, J_MSC=7.4e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=6.4e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 7.9, 5.8, 10.3, 4.4, 5.2, 7.6, 7.6], mean squared curvature=[8.7, 8.8, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#78 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=6.1e-10, J_MSC=2.9e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=4.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 8.0, 5.7, 10.1, 4.3, 5.1, 7.6, 7.6], mean squared curvature=[8.7, 8.8, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#79 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.7e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=1.0e-08 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 7.9, 5.6, 10.0, 4.4, 5.2, 7.6, 7.6], mean squared curvature=[8.7, 8.8, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#80 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=7.5e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 7.9, 5.6, 10.0, 4.4, 5.1, 7.6, 7.6], mean squared curvature=[8.7, 8.8, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#81 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-15, J_MSC=3.7e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=7.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.5, 7.8, 5.7, 10.0, 4.4, 5.2, 7.6, 7.6], mean squared curvature=[8.6, 8.8, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#82 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.13 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=7.5e-11, J_MSC=4.1e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=6.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.6, 7.8, 5.7, 10.0, 4.5, 5.2, 7.6, 7.6], mean squared curvature=[8.6, 8.7, 4.9, 4.4, 4.0, 7.3, 10.0, 10.0]
fun_coils#83 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.13 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.2e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=5.4e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.7, 7.7, 5.5, 10.0, 4.5, 5.2, 7.6, 7.6], mean squared curvature=[8.6, 8.7, 4.9, 4.5, 4.1, 7.3, 10.0, 10.0]
fun_coils#84 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.13 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=5.2e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.7, 7.7, 5.5, 10.0, 4.5, 5.2, 7.6, 7.6], mean squared curvature=[8.6, 8.7, 4.9, 4.5, 4.1, 7.3, 10.0, 10.0]
fun_coils#85 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.13 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.4e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=5.5e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.8, 7.6, 5.4, 10.0, 4.5, 5.3, 7.7, 7.6], mean squared curvature=[8.6, 8.6, 4.9, 4.5, 4.1, 7.3, 10.0, 10.0]
fun_coils#86 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.13 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=5.3e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 7.5, 5.3, 10.0, 4.5, 5.3, 7.7, 7.6], mean squared curvature=[8.5, 8.6, 4.9, 4.5, 4.1, 7.3, 10.0, 10.0]
fun_coils#87 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.4e-12, J_ALS=5.2e-07, J_LENGTH_PENALTY=4.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 7.5, 5.0, 10.0, 4.4, 5.2, 7.6, 7.6], mean squared curvature=[8.5, 8.6, 4.8, 4.5, 4.1, 7.3, 10.0, 10.0]
fun_coils#88 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=3.8e-09, J_MSC=3.6e-09, J_ALS=5.2e-07, J_LENGTH_PENALTY=6.0e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.1, 7.4, 4.9, 10.0, 4.5, 5.3, 7.7, 7.7], mean squared curvature=[8.5, 8.6, 4.8, 4.6, 4.1, 7.4, 10.0, 10.0]
fun_coils#89 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-10, J_MSC=3.3e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=4.6e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 7.5, 5.0, 10.0, 4.4, 5.3, 7.7, 7.6], mean squared curvature=[8.5, 8.6, 4.8, 4.5, 4.1, 7.4, 10.0, 10.0]
fun_coils#90 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-09, J_ALS=5.2e-07, J_LENGTH_PENALTY=7.1e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[9.9, 7.5, 4.9, 10.0, 4.5, 5.3, 7.7, 7.6], mean squared curvature=[8.5, 8.6, 4.8, 4.6, 4.1, 7.4, 10.0, 10.0]
fun_coils#91 - J=8.1e-06, Jf=7.6e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.14 Jf=7.6e-06, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.7e-10, J_ALS=5.2e-07, J_LENGTH_PENALTY=5.5e-09 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[10.0, 7.5, 4.9, 10.0, 4.4, 5.3, 7.7, 7.6], mean squared curvature=[8.5, 8.6, 4.8, 4.6, 4.1, 7.4, 10.0, 10.0]
