
Aspect ratio at max_mode 2: 7.000824458564571
Mean iota at 2: -1.1787660705658396
Quasisymmetry objective at max_mode 2: 0.0040597396717392265
Squared flux at max_mode 2: 0.6489624158255295
fun_coils_simple#217 - J=7.7e-06, Jf=7.4e-06, ⟨B·n⟩=7.1e-04, C-C-Sep=0.05 Jf=7.4e-06, J_length=1.4e-06, J_CC=9.0e-08, J_CURVATURE=0.0e+00, J_MSC=2.1e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=6.3e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.9, 11.2, 9.9, 8.4, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#218 - J=7.6e-06, Jf=7.5e-06, ⟨B·n⟩=7.2e-04, C-C-Sep=0.05 Jf=7.5e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.9e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.9, 11.1, 9.9, 8.4, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#219 - J=7.6e-06, Jf=7.4e-06, ⟨B·n⟩=7.1e-04, C-C-Sep=0.05 Jf=7.4e-06, J_length=1.4e-06, J_CC=9.0e-08, J_CURVATURE=0.0e+00, J_MSC=7.9e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.8, 11.2, 9.9, 8.4, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#220 - J=7.6e-06, Jf=7.4e-06, ⟨B·n⟩=7.2e-04, C-C-Sep=0.05 Jf=7.4e-06, J_length=1.4e-06, J_CC=9.0e-08, J_CURVATURE=0.0e+00, J_MSC=2.4e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=4.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.9, 11.2, 9.9, 8.4, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#221 - J=7.6e-06, Jf=7.4e-06, ⟨B·n⟩=7.1e-04, C-C-Sep=0.05 Jf=7.4e-06, J_length=1.4e-06, J_CC=9.1e-08, J_CURVATURE=0.0e+00, J_MSC=1.0e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.8e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.7, 11.3, 9.9, 8.4, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#222 - J=7.5e-06, Jf=7.4e-06, ⟨B·n⟩=7.1e-04, C-C-Sep=0.05 Jf=7.4e-06, J_length=1.4e-06, J_CC=9.0e-08, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.8e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.8, 11.2, 9.9, 8.4, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#223 - J=7.5e-06, Jf=7.3e-06, ⟨B·n⟩=7.1e-04, C-C-Sep=0.05 Jf=7.3e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.5e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=4.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.8, 11.3, 9.8, 8.4, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#224 - J=7.4e-06, Jf=7.2e-06, ⟨B·n⟩=7.0e-04, C-C-Sep=0.05 Jf=7.2e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=6.3e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=6.0e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.8, 11.5, 9.8, 8.5, 8.3], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#225 - J=7.3e-06, Jf=7.1e-06, ⟨B·n⟩=7.0e-04, C-C-Sep=0.05 Jf=7.1e-06, J_length=1.4e-06, J_CC=8.8e-08, J_CURVATURE=0.0e+00, J_MSC=2.3e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=5.9e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.7, 11.5, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#226 - J=7.3e-06, Jf=7.1e-06, ⟨B·n⟩=7.0e-04, C-C-Sep=0.05 Jf=7.1e-06, J_length=1.4e-06, J_CC=8.8e-08, J_CURVATURE=0.0e+00, J_MSC=7.3e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.9, 11.6, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#227 - J=7.3e-06, Jf=7.1e-06, ⟨B·n⟩=7.0e-04, C-C-Sep=0.05 Jf=7.1e-06, J_length=1.4e-06, J_CC=8.8e-08, J_CURVATURE=0.0e+00, J_MSC=3.9e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=6.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.7, 11.5, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#228 - J=8.4e-06, Jf=6.9e-06, ⟨B·n⟩=6.9e-04, C-C-Sep=0.05 Jf=6.9e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=1.3e-06, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.3, 11.8, 9.8, 8.5, 8.2], mean squared curvature=[16.1, 16.1, 16.0, 16.1, 16.0]
fun_coils_simple#229 - J=7.2e-06, Jf=7.1e-06, ⟨B·n⟩=7.0e-04, C-C-Sep=0.05 Jf=7.1e-06, J_length=1.4e-06, J_CC=8.8e-08, J_CURVATURE=0.0e+00, J_MSC=7.8e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=6.7e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.8, 11.6, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#230 - J=7.7e-06, Jf=6.9e-06, ⟨B·n⟩=6.9e-04, C-C-Sep=0.05 Jf=6.9e-06, J_length=1.4e-06, J_CC=8.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.6e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.0e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.1, 11.7, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.1, 16.0]
fun_coils_simple#231 - J=7.2e-06, Jf=7.1e-06, ⟨B·n⟩=7.0e-04, C-C-Sep=0.05 Jf=7.1e-06, J_length=1.4e-06, J_CC=8.8e-08, J_CURVATURE=0.0e+00, J_MSC=1.5e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[8.8, 11.6, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#232 - J=7.2e-06, Jf=7.0e-06, ⟨B·n⟩=6.9e-04, C-C-Sep=0.05 Jf=7.0e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=6.1e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=8.0e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.1, 11.7, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#233 - J=7.1e-06, Jf=7.0e-06, ⟨B·n⟩=6.9e-04, C-C-Sep=0.05 Jf=7.0e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=7.0e-10, J_ALS=1.0e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.1, 11.7, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#234 - J=7.1e-06, Jf=6.9e-06, ⟨B·n⟩=6.9e-04, C-C-Sep=0.05 Jf=6.9e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=3.4e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=7.5e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.2, 11.7, 9.8, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#235 - J=7.2e-06, Jf=6.8e-06, ⟨B·n⟩=6.8e-04, C-C-Sep=0.05 Jf=6.8e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=2.8e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=8.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.7, 12.0, 10.0, 8.5, 8.1], mean squared curvature=[16.1, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#236 - J=7.0e-06, Jf=6.8e-06, ⟨B·n⟩=6.8e-04, C-C-Sep=0.05 Jf=6.8e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=1.9e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=7.7e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.4, 11.8, 9.9, 8.5, 8.2], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#237 - J=7.0e-06, Jf=6.8e-06, ⟨B·n⟩=6.8e-04, C-C-Sep=0.05 Jf=6.8e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=3.4e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=7.9e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.6, 11.9, 9.9, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#238 - J=6.9e-06, Jf=6.7e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.7e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=8.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.6, 11.9, 10.0, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#239 - J=6.9e-06, Jf=6.7e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.7e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.3e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.3e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.8, 11.9, 10.0, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#240 - J=6.9e-06, Jf=6.7e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.7e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.9e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=8.7e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.7, 11.9, 10.0, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#241 - J=7.3e-06, Jf=6.6e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.6e-06, J_length=1.4e-06, J_CC=9.0e-08, J_CURVATURE=0.0e+00, J_MSC=4.4e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.3e-07 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.3, 12.0, 10.1, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.1]
fun_coils_simple#242 - J=6.8e-06, Jf=6.7e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.7e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=8.2e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[9.8, 12.0, 10.0, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#243 - J=6.8e-06, Jf=6.6e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.6e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=7.2e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.3e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.0, 12.0, 10.0, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#244 - J=6.8e-06, Jf=6.6e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.6e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=7.4e-10, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.5e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.0, 12.0, 10.0, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#245 - J=6.8e-06, Jf=6.5e-06, ⟨B·n⟩=6.6e-04, C-C-Sep=0.05 Jf=6.5e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=8.4e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.3, 12.0, 10.2, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#246 - J=6.8e-06, Jf=6.6e-06, ⟨B·n⟩=6.7e-04, C-C-Sep=0.05 Jf=6.6e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.8e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.1, 12.0, 10.1, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#247 - J=6.7e-06, Jf=6.5e-06, ⟨B·n⟩=6.6e-04, C-C-Sep=0.05 Jf=6.5e-06, J_length=1.4e-06, J_CC=8.9e-08, J_CURVATURE=0.0e+00, J_MSC=3.4e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.2, 12.0, 10.2, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#248 - J=6.7e-06, Jf=6.5e-06, ⟨B·n⟩=6.6e-04, C-C-Sep=0.05 Jf=6.5e-06, J_length=1.4e-06, J_CC=8.8e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.3, 12.0, 10.2, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#249 - J=6.7e-06, Jf=6.4e-06, ⟨B·n⟩=6.6e-04, C-C-Sep=0.05 Jf=6.4e-06, J_length=1.4e-06, J_CC=8.7e-08, J_CURVATURE=0.0e+00, J_MSC=3.1e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.2e-07 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.6, 12.0, 10.3, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#250 - J=6.6e-06, Jf=6.4e-06, ⟨B·n⟩=6.6e-04, C-C-Sep=0.05 Jf=6.4e-06, J_length=1.4e-06, J_CC=8.6e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.7, 12.0, 10.4, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#251 - J=6.6e-06, Jf=6.4e-06, ⟨B·n⟩=6.6e-04, C-C-Sep=0.05 Jf=6.4e-06, J_length=1.4e-06, J_CC=8.7e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.6e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.7, 12.0, 10.4, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#252 - J=7.5e-06, Jf=6.3e-06, ⟨B·n⟩=6.5e-04, C-C-Sep=0.05 Jf=6.3e-06, J_length=1.4e-06, J_CC=8.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.0e-06, J_ALS=1.0e-07, J_LENGTH_PENALTY=8.8e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.3, 11.9, 10.6, 8.5, 8.0], mean squared curvature=[16.1, 15.9, 16.0, 16.0, 16.0]
fun_coils_simple#253 - J=6.6e-06, Jf=6.4e-06, ⟨B·n⟩=6.6e-04, C-C-Sep=0.05 Jf=6.4e-06, J_length=1.4e-06, J_CC=8.6e-08, J_CURVATURE=0.0e+00, J_MSC=8.9e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=9.3e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.8, 12.0, 10.4, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#254 - J=6.5e-06, Jf=6.3e-06, ⟨B·n⟩=6.5e-04, C-C-Sep=0.05 Jf=6.3e-06, J_length=1.4e-06, J_CC=8.6e-08, J_CURVATURE=0.0e+00, J_MSC=1.0e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=8.6e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.8, 11.9, 10.4, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#255 - J=6.4e-06, Jf=6.3e-06, ⟨B·n⟩=6.5e-04, C-C-Sep=0.05 Jf=6.3e-06, J_length=1.4e-06, J_CC=8.5e-08, J_CURVATURE=0.0e+00, J_MSC=2.2e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=5.6e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[10.9, 11.9, 10.5, 8.5, 8.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#256 - J=6.6e-06, Jf=6.2e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.2e-06, J_length=1.4e-06, J_CC=8.4e-08, J_CURVATURE=0.0e+00, J_MSC=3.2e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.4e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 12.0, 10.6, 8.5, 7.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#257 - J=6.4e-06, Jf=6.2e-06, ⟨B·n⟩=6.5e-04, C-C-Sep=0.05 Jf=6.2e-06, J_length=1.4e-06, J_CC=8.5e-08, J_CURVATURE=0.0e+00, J_MSC=1.2e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.0, 12.0, 10.5, 8.5, 8.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#258 - J=7.0e-06, Jf=6.2e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.2e-06, J_length=1.4e-06, J_CC=8.4e-08, J_CURVATURE=0.0e+00, J_MSC=7.3e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 12.0, 10.6, 8.5, 8.0], mean squared curvature=[16.0, 16.1, 16.0, 16.0, 16.0]
fun_coils_simple#259 - J=6.3e-06, Jf=6.2e-06, ⟨B·n⟩=6.5e-04, C-C-Sep=0.05 Jf=6.2e-06, J_length=1.4e-06, J_CC=8.4e-08, J_CURVATURE=0.0e+00, J_MSC=6.8e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.8e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.0, 12.0, 10.5, 8.5, 8.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#260 - J=6.3e-06, Jf=6.2e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.2e-06, J_length=1.4e-06, J_CC=8.3e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=2.1e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 12.0, 10.6, 8.5, 7.9], mean squared curvature=[16.0, 16.0, 16.0, 15.9, 16.0]
fun_coils_simple#261 - J=6.3e-06, Jf=6.1e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.1e-06, J_length=1.4e-06, J_CC=8.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.2e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=2.3e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 12.0, 10.6, 8.5, 7.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#262 - J=6.7e-06, Jf=6.1e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.1e-06, J_length=1.4e-06, J_CC=8.3e-08, J_CURVATURE=0.0e+00, J_MSC=4.6e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=4.9e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.3, 11.9, 10.8, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.1]
fun_coils_simple#263 - J=6.3e-06, Jf=6.1e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.1e-06, J_length=1.4e-06, J_CC=8.3e-08, J_CURVATURE=0.0e+00, J_MSC=9.3e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=2.5e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 11.9, 10.7, 8.5, 7.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#264 - J=6.2e-06, Jf=6.1e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.1e-06, J_length=1.4e-06, J_CC=8.3e-08, J_CURVATURE=0.0e+00, J_MSC=3.5e-10, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.1e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 11.9, 10.7, 8.5, 7.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#265 - J=6.2e-06, Jf=6.1e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.1e-06, J_length=1.4e-06, J_CC=8.3e-08, J_CURVATURE=0.0e+00, J_MSC=7.9e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.4e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 11.9, 10.7, 8.5, 7.9], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#266 - J=6.2e-06, Jf=6.1e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.1e-06, J_length=1.4e-06, J_CC=8.2e-08, J_CURVATURE=0.0e+00, J_MSC=7.7e-09, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.7e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 11.8, 10.8, 8.5, 8.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#267 - J=6.2e-06, Jf=6.0e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.0e-06, J_length=1.4e-06, J_CC=8.2e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.0e-07, J_LENGTH_PENALTY=3.2e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 11.8, 10.8, 8.5, 8.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#268 - J=6.1e-06, Jf=6.0e-06, ⟨B·n⟩=6.4e-04, C-C-Sep=0.05 Jf=6.0e-06, J_length=1.4e-06, J_CC=8.2e-08, J_CURVATURE=0.0e+00, J_MSC=7.1e-10, J_ALS=1.0e-07, J_LENGTH_PENALTY=2.7e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.2, 11.8, 10.8, 8.5, 8.0], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
fun_coils_simple#269 - J=6.1e-06, Jf=6.0e-06, ⟨B·n⟩=6.3e-04, C-C-Sep=0.05 Jf=6.0e-06, J_length=1.4e-06, J_CC=8.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-08, J_ALS=1.0e-07, J_LENGTH_PENALTY=1.9e-08 Coil lengths=sum([2.8, 2.8, 2.8, 2.8, 2.8])=14.0, curvature=[11.1, 11.7, 10.9, 8.5, 8.1], mean squared curvature=[16.0, 16.0, 16.0, 16.0, 16.0]
